6.0797e+00,5.5205e-05
6.0791e+00,5.7571e-04
6.0615e+00,1.0489e-03
6.0438e+00,1.5694e-03
6.0259e+00,2.2319e-03
5.9738e+00,2.9890e-03
5.9218e+00,3.6514e-03
5.8697e+00,4.3139e-03
5.8005e+00,5.0237e-03
5.6969e+00,5.9700e-03
5.6104e+00,6.8691e-03
5.5070e+00,7.5789e-03
5.3862e+00,8.5726e-03
5.2827e+00,9.4243e-03
5.1792e+00,1.0229e-02
5.0929e+00,1.0986e-02
5.0066e+00,1.1696e-02
